name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Russian State University for the Humanities,1270,n/a,501+,4.5,501+,2.4,601+,22.5,601+,1.3,601+,1.6,601+,4.3,601+,1.2,601+,6.4,n/a,n/a
Rutgers University–Camden,1271,n/a,501+,3.8,501+,4.2,601+,16.4,601+,3.9,601+,16.6,601+,3.2,601+,7.5,601+,4.1,n/a,n/a
SRM Institute of Science and Technology,1272,n/a,501+,4.9,501+,8,601+,11.7,601+,3.2,601+,1.7,601+,2.2,601+,45.8,601+,5.3,n/a,n/a
Saken Seifullin Kazakh Agrotechnical University,1273,n/a,501+,6.5,501+,4.7,601+,17.5,601+,1.2,601+,3.7,601+,1.6,601+,5.4,601+,14.9,n/a,n/a
San Francisco State University,1274,n/a,501+,4,501+,2.5,601+,5.1,601+,5.8,601+,4,601+,8.2,601+,31.7,601+,12.1,n/a,n/a
Shanghai Normal University,1275,n/a,501+,3.5,501+,1.4,601+,14,601+,3,n/a,n/a,n/a,n/a,601+,17.9,601+,2.5,n/a,n/a
Shanghai University of Finance and Economics,1276,n/a,501+,4,501+,4,601+,10.2,601+,3,601+,14.3,601+,2.5,601+,18,433,29.2,n/a,n/a
Shibaura Institute of Technology,1277,n/a,501+,3.1,501+,2.6,601+,2.6,601+,7,558,22,601+,9.1,601+,17.2,601+,4.1,n/a,n/a
Slovak University of Agriculture in Nitra,1278,n/a,501+,4.6,501+,4.1,601+,18.2,601+,4.4,601+,9.7,601+,3,601+,24.1,390,32.5,n/a,n/a
Soochow University (Taiwan),1279,n/a,501+,4.3,501+,7.2,601+,4.8,601+,1.9,601+,4.6,601+,4.5,601+,3.4,601+,5.6,n/a,n/a
Soongsil University,1280,n/a,501+,3.3,501+,7,601+,9.5,601+,5.3,601+,7.2,601+,15.6,601+,10.6,601+,3.7,n/a,n/a
Southwest University,1281,n/a,501+,3.1,501+,1.6,601+,13.7,601+,12.6,601+,1.4,601+,1.8,601+,47.1,601+,12.6,n/a,n/a
Stefan cel Mare University of Suceava,1282,n/a,501+,3.3,501+,2.2,601+,6.1,601+,3.8,601+,2.2,374,37.1,601+,16.6,601+,13.9,n/a,n/a
Suez Canal University,1283,n/a,501+,3.2,501+,2.7,601+,20.6,601+,2.2,601+,1.8,601+,1.6,601+,43.7,601+,5.2,n/a,n/a
Suranaree University of Technology,1284,n/a,501+,5.7,501+,3,601+,3.3,601+,9,601+,6.9,601+,2.1,601+,25.9,601+,4.3,n/a,n/a
Tamkang University,1285,n/a,501+,5,501+,5.6,601+,3.7,601+,6.3,601+,7.7,601+,9,601+,17.5,498,24.5,n/a,n/a
Tanta University,1286,n/a,501+,5,501+,2.3,601+,4,601+,2.1,601+,1.6,601+,3.2,547,62.1,601+,7.3,n/a,n/a
Technical University of Cluj-Napoca,1287,n/a,501+,4.5,501+,5,601+,7,601+,3.5,601+,1.4,601+,2.6,601+,31,601+,9.1,n/a,n/a
"The ""Gheorghe Asachi"" Technical University of Iasi",1288,n/a,501+,5.3,501+,6,601+,2.6,601+,5.7,n/a,n/a,601+,5.7,601+,23.4,601+,9.6,n/a,n/a
The Hashemite University,1289,n/a,501+,6.2,501+,9.9,601+,3.8,601+,3.4,601+,13.1,601+,7.9,601+,26,601+,15.1,n/a,n/a
"The University of Notre Dame, Australia",1290,n/a,501+,3,501+,5.5,601+,2.9,601+,7.4,601+,3.2,601+,1.5,601+,18.8,601+,6.5,n/a,n/a
The University of Texas at Arlington,1291,n/a,501+,5.7,501+,5.9,601+,4.7,601+,11.8,601+,3.8,601+,15.6,601+,50.4,601+,5.4,n/a,n/a
Toraighyrov University,1292,n/a,501+,5.1,501+,3.7,601+,16,601+,1.3,601+,3.3,601+,3.1,601+,1.8,589,20,n/a,n/a
Transilvania University of Brasov,1293,n/a,501+,4.5,501+,3.2,601+,6.6,601+,3.1,601+,2.6,601+,2.2,601+,38.2,601+,9.3,n/a,n/a
Tunghai University,1294,n/a,501+,5.4,501+,7.2,601+,5.7,601+,3.9,601+,11.3,601+,15.1,601+,15.4,601+,9,n/a,n/a
Universidad Autonoma de Yucatan,1295,n/a,501+,4.7,501+,1.6,601+,5.5,601+,2.4,601+,2.5,601+,1.1,601+,12.1,601+,4.9,n/a,n/a
Universidad Autónoma de Baja California,1296,n/a,501+,7.6,501+,5.3,601+,4.7,601+,1.5,601+,3.1,601+,3.1,601+,15.3,601+,4.8,n/a,n/a
Universidad Autónoma de Chile,1297,n/a,501+,5.2,501+,2.6,601+,6.3,601+,2.6,601+,6.4,601+,1.3,601+,32.7,601+,4.7,n/a,n/a
Universidad Autónoma de Querétaro (UAQ),1298,n/a,501+,4.4,501+,3.4,601+,6.7,601+,2.6,601+,6.5,601+,1.7,601+,7.6,601+,4.4,n/a,n/a
Universidad Autónoma de San Luis de Potosí,1299,n/a,501+,6.2,501+,2.2,601+,6.1,601+,2.5,601+,1.8,601+,1.4,601+,18.6,601+,4.3,n/a,n/a
Universidad Autónoma del Estado de Morelos (UAEM),1300,n/a,501+,3.6,501+,2.2,601+,11.4,601+,1.6,601+,4,601+,1,601+,24.4,601+,4.3,n/a,n/a
Universidad Bernardo O'Higgins,1301,n/a,501+,3.8,501+,1.4,601+,9.7,601+,2,601+,10.1,601+,2,601+,8.9,601+,6.9,n/a,n/a
Universidad Católica de Colombia,1302,n/a,501+,5.5,501+,8,601+,4.8,601+,1.5,601+,5.8,601+,1.2,n/a,n/a,601+,5.1,n/a,n/a
Universidad Católica de la Santísima Concepción (UCSC),1303,n/a,501+,3.5,501+,2.4,601+,9.4,601+,2.5,601+,6.4,601+,1.2,601+,21.2,601+,4.8,n/a,n/a
Universidad Católica del Norte,1304,n/a,501+,5,501+,4.1,601+,6.7,601+,5.8,601+,15.1,601+,3.1,601+,33.7,601+,4.5,n/a,n/a
Universidad Central de Chile,1305,n/a,501+,4.7,501+,4.9,601+,3.9,601+,1.7,601+,2.2,601+,1.5,601+,11.2,601+,4.2,n/a,n/a
Universidad Central del Ecuador,1306,n/a,501+,9.3,501+,8.8,601+,11.4,601+,1.2,n/a,n/a,n/a,n/a,601+,10.3,506,24,n/a,n/a
"Universidad La Salle, México",1307,n/a,501+,3.3,501+,16.4,601+,18.4,601+,1.1,601+,3.2,601+,1.6,601+,1.2,601+,7.7,n/a,n/a
Universidad Mayor de San Andrés (UMSA),1308,n/a,501+,6,501+,3.6,601+,1,601+,1.6,601+,8.7,601+,1.1,601+,23.6,601+,1,n/a,n/a
Universidad Metropolitana,1309,n/a,501+,8.3,501+,17.6,601+,5,601+,1.1,545,22.9,601+,1.3,n/a,n/a,67,90.5,n/a,n/a
Universidad Nacional de Mar del Plata,1310,n/a,501+,9.6,501+,3,601+,7.3,601+,3.7,n/a,n/a,n/a,n/a,601+,22.5,601+,5.5,n/a,n/a
Universidad Nacional de Quilmes,1311,n/a,501+,7,501+,2.2,601+,3.4,601+,1.9,601+,3.4,601+,2,601+,5,601+,3.7,n/a,n/a
Universidad Nacional de San Martín (UNSAM),1312,n/a,501+,11,501+,3.4,601+,8.2,601+,2.5,601+,3.4,601+,5.3,601+,20.5,601+,3.7,n/a,n/a
Universidad Nacional de Tucumà¡n,1313,n/a,501+,7.4,501+,2.5,601+,2.9,601+,1.9,n/a,n/a,n/a,n/a,601+,33.4,601+,3.3,n/a,n/a
Universidad Nacional del Comahue,1314,n/a,501+,4.1,501+,2.2,601+,23.4,601+,1.4,n/a,n/a,n/a,n/a,601+,17.5,601+,3.5,n/a,n/a
Universidad Nacional del Litoral,1315,n/a,501+,11.6,501+,6,601+,3.1,601+,2.5,601+,1.6,601+,1.1,601+,15.8,601+,3.4,n/a,n/a
Universidad Nacional del Sur,1316,n/a,501+,5.7,501+,2.5,601+,11.2,601+,2.5,n/a,n/a,n/a,n/a,601+,17.4,601+,3.9,n/a,n/a
Universidad Popular Autónoma del Estado de Puebla (UPAEP),1317,n/a,501+,4.4,501+,6.5,601+,20.7,601+,1.2,601+,3,601+,2.2,601+,1.4,601+,7.4,n/a,n/a
Universidad San Ignacio de Loyola,1318,n/a,501+,5.8,501+,12.8,601+,2,601+,1.2,601+,3.8,601+,1.6,601+,2.4,601+,10.4,n/a,n/a
Universidad Técnica Particular de Loja,1319,n/a,501+,4.3,501+,4.7,601+,1.6,601+,1.7,601+,10.9,601+,1.4,601+,7.9,601+,9.4,n/a,n/a
Universidad Tecnológica de Pereira,1320,n/a,501+,4,501+,8.2,601+,3.6,601+,1.9,601+,1.5,601+,1,601+,12.9,601+,3.7,n/a,n/a
"Universidad Tecnológica de la Habana José Antonio Echeverría, Cujae",1321,n/a,501+,6.4,501+,1.2,601+,20.2,601+,1.1,601+,3.7,601+,5.1,601+,6.8,353,37,n/a,n/a
Universidad Veracruzana,1322,n/a,501+,8.7,501+,4,601+,8.8,601+,1.4,n/a,n/a,n/a,n/a,601+,14,601+,4,n/a,n/a
Universidad de Caldas,1323,n/a,501+,5.5,501+,4.2,601+,2.7,601+,1.7,n/a,n/a,n/a,n/a,601+,7.8,601+,3.9,n/a,n/a
Universidad de Carabobo,1324,n/a,501+,4.9,501+,11.1,601+,20,601+,1,n/a,n/a,n/a,n/a,601+,3.8,601+,16.3,n/a,n/a
Universidad de Cartagena,1325,n/a,501+,3.9,501+,6.8,601+,3.9,601+,10.3,601+,2.8,601+,1.1,601+,43.7,601+,3.9,n/a,n/a
Universidad de Cuenca,1326,n/a,501+,5.6,501+,3.6,601+,5.7,601+,2.1,601+,2.9,601+,1.6,601+,15.7,601+,12.2,n/a,n/a
Universidad de Guanajuato,1327,n/a,501+,7.7,501+,3.4,601+,7.4,601+,3.1,601+,7.1,601+,1.8,601+,22,601+,6.8,n/a,n/a
Universidad de La Frontera (UFRO),1328,n/a,501+,8.4,501+,5,601+,3.5,601+,9.2,601+,8.7,601+,1.3,601+,39.2,601+,4.6,n/a,n/a
Universidad de La Salle,1329,n/a,501+,5.7,501+,6.2,601+,5.6,601+,1.2,601+,3.8,601+,1.5,601+,4.8,601+,10.9,n/a,n/a
Universidad de La Serena,1330,n/a,501+,3.2,501+,3.2,601+,3.2,601+,7.3,601+,6.3,601+,1.3,601+,12.7,601+,5.8,n/a,n/a
Universidad de Las Américas Ecuador,1331,n/a,501+,6,501+,8,601+,15.9,601+,1.6,n/a,n/a,n/a,n/a,601+,19.6,601+,18.5,n/a,n/a
Universidad de Medellín,1332,n/a,501+,6.6,501+,9.2,601+,6,601+,2,601+,4.1,601+,2.3,601+,10.1,601+,9.5,n/a,n/a
Universidad de Panamá - UP,1333,n/a,501+,6.4,501+,12.5,601+,4,601+,1.1,601+,4.7,601+,2.5,601+,7.3,601+,1,n/a,n/a
Universidad de Piura,1334,n/a,501+,5.6,501+,13.2,601+,4.4,601+,1.2,601+,9.7,601+,1.5,601+,3.8,365,35.4,n/a,n/a
Universidad de Puerto Rico,1335,n/a,501+,9.2,501+,11,601+,9.1,601+,2.5,601+,1.4,601+,1.5,601+,38.5,265,47.9,n/a,n/a
Universidad de San Carlos de Guatemala,1336,n/a,501+,7.6,501+,12.8,601+,4.3,601+,1,n/a,n/a,n/a,n/a,601+,5.5,495,24.7,n/a,n/a
Universidad de Santander - UDES,1337,n/a,501+,3.4,501+,3.2,601+,6.1,601+,1.4,556,22.2,n/a,n/a,601+,12.2,601+,3.7,n/a,n/a
Universidad de Sonora,1338,n/a,501+,4.1,501+,2.1,601+,4.9,601+,1.8,601+,4.1,601+,1.6,601+,8.3,601+,5.6,n/a,n/a
Universidad de las Fuerzas Armadas ESPE (Ex - Escuela Politécnica del Ejército),1339,n/a,501+,4.7,501+,9.5,601+,8.6,601+,1.7,601+,4.6,601+,1.1,601+,13.6,601+,11.2,n/a,n/a
Universidad del Bío-Bío,1340,n/a,501+,7.9,501+,4.6,601+,3.2,601+,3.4,601+,10.8,601+,1.4,601+,32.1,601+,4.4,n/a,n/a
Universidad del Cauca,1341,n/a,501+,10,501+,4.1,601+,5.7,601+,1.7,519,25.7,601+,1.1,601+,13.9,601+,3.9,n/a,n/a
Universidad del Desarrollo (UDD),1342,n/a,501+,5.9,501+,14.5,601+,12.7,601+,2.3,601+,7.7,601+,2.2,601+,16.3,601+,5.1,n/a,n/a
Universidad del Magdalena,1343,n/a,501+,4.5,501+,7.2,601+,2.8,601+,1.4,601+,5.9,601+,1.1,601+,5.1,601+,3.8,n/a,n/a
Universidad del Salvador,1344,n/a,501+,4.1,501+,9.7,601+,15,601+,1.1,601+,5.9,601+,8.4,601+,1.6,601+,9.9,n/a,n/a
Universidad del Valle de México (UVM),1345,n/a,501+,2.9,501+,17.3,601+,6.1,601+,1,601+,1.2,601+,1.5,601+,2.2,601+,3.9,n/a,n/a
Universidad del Zulia,1346,n/a,501+,9.1,501+,11,601+,3.7,601+,2.8,n/a,n/a,n/a,n/a,601+,17,422,29.6,n/a,n/a
Universidade Estadual de Londrina,1347,n/a,501+,2.9,501+,4.6,601+,16.6,601+,3.8,601+,2,601+,1.4,601+,14.6,601+,2.9,n/a,n/a
Universidade Federal Fluminense,1348,n/a,501+,8.9,501+,3.2,601+,10.9,601+,3.6,601+,6,601+,1.6,601+,54.5,601+,7.5,n/a,n/a
Universidade Federal da Bahia,1349,n/a,501+,8.2,501+,3,601+,9.8,601+,3.2,601+,6.1,601+,1.6,601+,50.1,601+,10.4,n/a,n/a
Universidade Federal da Paraíba,1350,n/a,501+,3.3,501+,3,601+,11.2,601+,3.2,601+,2.9,601+,1.2,601+,28.4,601+,2.7,n/a,n/a
Universidade Federal de Goiás,1351,n/a,501+,3.2,501+,1.5,601+,7.8,601+,4.4,601+,4.1,601+,1.3,601+,26.7,601+,2.7,n/a,n/a
Universidade Federal de Santa Maria,1352,n/a,501+,5.3,501+,1.7,601+,14.5,601+,4.9,601+,2.9,601+,1.3,601+,37.1,601+,4.8,n/a,n/a
Universidade Federal de Uberlândia,1353,n/a,501+,3.1,501+,2.2,601+,12.8,601+,3.3,601+,2.5,601+,1.4,601+,44.7,601+,2.8,n/a,n/a
Universidade Federal de Viçosa (UFV),1354,n/a,501+,4.5,501+,2.1,601+,14.6,601+,8.6,601+,3.3,601+,2,601+,25.2,601+,4.1,n/a,n/a
Universidade Federal do Ceará (UFC),1355,n/a,501+,6.9,501+,3,601+,10.2,601+,5.9,601+,1.4,601+,1.3,601+,44.2,601+,2.7,n/a,n/a
Universidade Federal do Estado do Rio de Janeiro,1356,n/a,501+,2.7,501+,1.9,601+,13.5,601+,2.2,n/a,n/a,n/a,n/a,601+,9,601+,3.2,n/a,n/a
Universidade Federal do Pará,1357,n/a,501+,2.8,501+,1.9,601+,8,601+,2.5,601+,3.2,601+,1,601+,28.8,601+,2.6,n/a,n/a
Universidade Federal do Rio Grande Do Norte,1358,n/a,501+,3.8,501+,2.2,601+,8.1,601+,2.7,n/a,n/a,n/a,n/a,601+,35.4,601+,5.3,n/a,n/a
Universidade Presbiteriana Mackenzie,1359,n/a,501+,3.2,501+,9.2,601+,9.1,601+,1.8,601+,5.7,601+,1.2,601+,7.2,195,57.5,n/a,n/a
Universidade do Estado de Santa Catarina,1360,n/a,501+,3.2,501+,1.4,549,27.6,601+,1.9,n/a,n/a,n/a,n/a,601+,10.4,601+,3.2,n/a,n/a
"Universita' degli Studi ""G. d'Annunzio"" Chieti Pescara",1361,n/a,501+,3,501+,1.2,601+,3.6,510,23.5,601+,4.5,601+,3.4,520,64,601+,5.2,n/a,n/a
Universitas Andalas,1362,n/a,501+,5.3,501+,3.1,601+,5.7,601+,1.3,601+,1.2,601+,1.1,601+,5.5,601+,5.6,n/a,n/a
Universitas Muhammadiyah Surakarta,1363,n/a,501+,4,501+,1.9,601+,7.1,601+,1.1,601+,4.8,601+,1.1,601+,5.3,601+,5.6,n/a,n/a
Universitas Sumatera Utara,1364,n/a,501+,5.9,501+,3.9,601+,17.9,601+,1.3,601+,5.2,601+,2.4,601+,9.1,601+,6.4,n/a,n/a
Universitatea de Vest din Timisoara /  West University of Timisoara,1365,n/a,501+,8.8,501+,6.2,601+,5.3,601+,2.8,601+,1.8,601+,5.8,601+,22,601+,16.9,n/a,n/a
University POLITEHNICA of Bucharest,1366,n/a,501+,5.7,501+,7.9,601+,4,601+,6.4,601+,1.5,601+,3.1,601+,56.6,601+,8.2,n/a,n/a
"Politehnica University Timisoara, UPT",1367,n/a,501+,3,501+,3.2,601+,8.6,601+,3.6,601+,1.2,601+,2.3,601+,17.1,601+,12.2,n/a,n/a
University of Babylon,1368,n/a,501+,3.3,501+,5,601+,13.8,601+,1.9,601+,1.1,601+,1,601+,15.1,299,42.9,n/a,n/a
University of Basrah,1369,n/a,501+,4,501+,5,601+,14,601+,1.4,601+,1.1,n/a,n/a,601+,17.4,315,41.4,n/a,n/a
University of Central Oklahoma,1370,n/a,501+,3,501+,1.2,601+,10.3,601+,1.3,600,18.3,601+,12.2,601+,3.9,601+,4.3,n/a,n/a
University of Colombo,1371,n/a,501+,10.2,501+,8.6,601+,3.4,601+,2.9,601+,1.2,601+,1.2,601+,14.7,140,69.6,n/a,n/a
University of Ghana,1372,n/a,501+,9.2,501+,6.2,601+,3.5,601+,5.5,601+,6.1,601+,1.9,601+,51.1,77,88.7,n/a,n/a
University of International Business and Economics,1373,n/a,501+,3.2,501+,1.8,601+,11.1,601+,2.4,601+,8.3,391,35.2,601+,8.6,601+,15.7,n/a,n/a
University of Karachi,1374,n/a,501+,10.3,501+,15.7,601+,1.6,601+,4.4,601+,4.2,601+,1.1,601+,36.4,601+,13.6,n/a,n/a
University of Khartoum,1375,n/a,501+,5.8,501+,6.2,601+,10.6,601+,2.6,n/a,n/a,601+,1.7,601+,34.2,n/a,n/a,n/a,n/a
University of Kragujevac,1376,n/a,501+,3.5,501+,2.7,601+,13.2,601+,3.5,601+,1,601+,1.1,601+,37.4,601+,13.3,n/a,n/a
University of Memphis,1377,n/a,501+,3,501+,6.2,601+,14.3,601+,10.5,601+,3.1,601+,3.3,601+,41.4,601+,10.6,n/a,n/a
University of Niš,1378,n/a,501+,4.9,501+,4.4,601+,14.4,601+,2.9,n/a,n/a,601+,7,601+,50.6,601+,12.1,n/a,n/a
University of North Carolina at Charlotte,1379,n/a,501+,5.6,501+,5.1,601+,5.3,601+,13.1,601+,7.2,601+,6.1,553,61.4,601+,12.6,n/a,n/a
University of North Carolina at Greensboro,1380,n/a,501+,3.2,501+,5.2,601+,8.9,601+,10.9,601+,8.1,601+,2.6,601+,40.2,601+,4,n/a,n/a
University of Northern British Columbia,1381,n/a,501+,3.4,501+,15.1,601+,3,601+,n/a,n/a,n/a,n/a,n/a,n/a,n/a,601+,12.8,n/a,n/a
University of Novi Sad,1382,n/a,501+,7.9,501+,4.6,601+,10.2,601+,3.5,n/a,n/a,n/a,n/a,315,80.5,601+,10.3,n/a,n/a
University of Rzeszów,1383,n/a,501+,3.9,501+,1.1,601+,19.4,601+,2.4,n/a,n/a,601+,1.9,601+,28.2,601+,4.8,n/a,n/a
University of Sarajevo,1384,n/a,501+,4.8,501+,3.2,601+,4.1,601+,2.1,n/a,n/a,601+,3.3,601+,38.9,n/a,n/a,n/a,n/a
University of Silesia in Katowice,1385,n/a,501+,5,501+,3.9,601+,14.9,601+,4.1,601+,3.1,601+,3.3,601+,54.8,601+,4.5,n/a,n/a
University of South Alabama (USA),1386,n/a,501+,5,501+,5.6,601+,16.3,601+,6.7,n/a,n/a,601+,2,601+,19.7,601+,4.3,n/a,n/a
University of Split,1387,n/a,501+,5.4,501+,2.1,601+,3.7,601+,3.9,601+,1.6,601+,2.5,601+,42.7,153,67.1,n/a,n/a
University of Texas El Paso,1388,n/a,501+,4.6,501+,2.4,601+,5.4,594,17.2,601+,8.5,601+,6.7,601+,45.4,601+,4.8,n/a,n/a
University of West Bohemia,1389,n/a,501+,5.7,501+,1.8,601+,13.1,601+,4.4,n/a,n/a,n/a,n/a,601+,38.8,601+,18.7,n/a,n/a
Università degli studi di Bergamo,1390,n/a,501+,4.7,501+,2.4,601+,3.2,601+,5.2,585,19.8,601+,7.5,601+,19.6,601+,4.9,n/a,n/a
Université Jean Moulin Lyon 3,1391,n/a,501+,7.9,501+,4.5,601+,1.9,601+,2,491,28.6,418,31.4,601+,5.3,601+,4.4,n/a,n/a
Université Paris-Nanterre,1392,n/a,501+,11.7,501+,2.9,601+,3.2,601+,3.1,601+,11,601+,1.6,601+,42.8,555,21.5,n/a,n/a
Université de Caen Normandie,1393,n/a,501+,8.2,501+,2.2,601+,6.5,601+,4.3,601+,10.3,601+,7.7,601+,51.1,601+,2.7,n/a,n/a
Université de Tunis,1394,n/a,501+,4.9,501+,1.2,601+,16.3,601+,1.8,n/a,n/a,n/a,n/a,601+,10.5,n/a,n/a,n/a,n/a
Université de Tunis El Manar,1395,n/a,501+,6.2,501+,1.4,601+,16.9,601+,4.3,601+,6.9,601+,2.3,328,79.5,596,19.7,n/a,n/a
VSB - Technical University of Ostrava,1396,n/a,501+,4.3,501+,7.7,601+,12.6,601+,4,601+,7.5,588,16.7,601+,41.7,601+,9,n/a,n/a
Western Washington University,1397,n/a,501+,3.1,501+,5.2,601+,7,601+,5.5,601+,11.3,601+,1.4,601+,11.2,601+,4.2,n/a,n/a
Yarmouk University,1398,n/a,501+,10,501+,11.8,601+,2.5,601+,2.3,601+,4.1,601+,10.2,601+,12.1,520,23.3,n/a,n/a
Youngsan University,1399,n/a,501+,4.1,501+,9.4,601+,18,601+,1.2,601+,2.8,601+,6.3,n/a,n/a,601+,5.1,n/a,n/a
Yuan Ze University,1400,n/a,501+,4.6,501+,5.9,601+,7,601+,12.8,601+,7.1,601+,9,601+,8.7,601+,8.3,n/a,n/a
Zagazig University,1401,n/a,501+,5,501+,3.1,601+,3.2,601+,2.3,601+,1.2,601+,2.1,601+,46.3,601+,4.8,n/a,n/a
Óbuda University,1402,n/a,501+,3.1,501+,3.6,601+,2,601+,7.5,601+,8.7,601+,7.3,601+,27.9,601+,19.1,n/a,n/a
Ataturk University,1403,n/a,501+,3.5,501+,1.9,601+,3.1,601+,4,601+,3,601+,4.1,601+,29.6,601+,3.6,n/a,n/a
California State University - Long Beach College of Business Administration,1404,n/a,501+,3.3,501+,4.2,601+,7.6,601+,n/a,n/a,n/a,n/a,n/a,n/a,n/a,601+,9.6,n/a,n/a
Cukurova University,1405,n/a,501+,3.4,501+,2,601+,4,601+,2.5,601+,2.5,601+,5.6,601+,41.1,601+,3.7,n/a,n/a
Damascus University,1406,n/a,501+,5.5,501+,4.4,601+,1.1,601+,1.2,601+,1.7,601+,1.5,601+,7.8,138,69.8,n/a,n/a
Erciyes University,1407,n/a,501+,2.9,501+,2,601+,2.1,601+,4.9,601+,4.4,601+,6.2,601+,38.1,601+,3.6,n/a,n/a
Pontifícia Universidade Católica do Minas Gerais,1408,n/a,501+,3.7,501+,4.6,601+,1.9,601+,1.5,n/a,n/a,n/a,n/a,601+,5.4,601+,8.7,n/a,n/a
Sakarya University,1409,n/a,501+,2.9,501+,3,601+,2.4,601+,3.1,601+,2,601+,11,601+,21,601+,3.6,n/a,n/a
Sudan University of Science and Technology,1410,n/a,501+,3.3,501+,2.8,601+,4,601+,1.2,601+,2,601+,1.6,601+,7.7,n/a,n/a,n/a,n/a
Universidad Autónoma de Guadalajara (UAG),1411,n/a,501+,5.8,501+,6,601+,n/a,601+,n/a,n/a,n/a,n/a,n/a,601+,3.5,601+,5.4,n/a,n/a
"Universidad Católica Boliviana ""San Pablo""",1412,n/a,501+,4.1,501+,4.8,601+,3.8,601+,1.1,601+,2.7,601+,3.3,601+,1.6,601+,1,n/a,n/a
Universidad Católica de Santiago de Guayaquil,1413,n/a,501+,3.4,501+,7.5,601+,2.8,601+,1.2,601+,4.4,601+,1,601+,5.9,413,30.3,n/a,n/a
Universidad Católica de Temuco,1414,n/a,501+,3.1,501+,1.4,601+,2.1,601+,4.1,n/a,n/a,n/a,n/a,601+,10.6,601+,4.6,n/a,n/a
Universidad Mayor de San Simón,1415,n/a,501+,3.6,501+,3.3,601+,1.2,601+,1.2,n/a,n/a,n/a,n/a,601+,13.7,601+,1,n/a,n/a
Universidad de San Nicolás de Hidalgo,1416,n/a,501+,3.4,501+,2.3,601+,2.8,601+,2.1,n/a,n/a,n/a,n/a,601+,19.3,601+,4.1,n/a,n/a
Universidad Nacional Autónoma de Honduras (UNAH),1417,n/a,501+,4.6,501+,5.8,601+,3.6,601+,1,601+,1.7,n/a,n/a,601+,8.1,n/a,n/a,n/a,n/a
Universidad Tecnológica de Bolívar,1418,n/a,501+,3,501+,5.8,601+,2.4,601+,2.2,601+,9.3,601+,1.3,601+,8.8,403,30.9,n/a,n/a
Universidad de Tarapaca,1419,n/a,501+,3.3,501+,3,601+,1.9,601+,6.3,n/a,n/a,n/a,n/a,601+,30.2,601+,4.9,n/a,n/a
University of Craiova,1420,n/a,501+,3.3,501+,1.8,601+,2.7,601+,2,n/a,n/a,n/a,n/a,601+,7.5,601+,8.7,n/a,n/a
University of Oradea,1421,n/a,501+,4,501+,2.1,601+,3.3,601+,1.5,601+,1.7,601+,7.9,601+,16.6,601+,9.7,n/a,n/a
Université Mohammed V de Rabat,1422,n/a,501+,2.8,501+,2.6,601+,3.2,601+,3.6,601+,5.2,601+,2.8,601+,51.1,n/a,n/a,n/a,n/a
