name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Bahauddin Zakariya University,1208,n/a,501+,4.9,501+,5.6,601+,1.6,601+,11,n/a,n/a,601+,1,n/a,n/a,n/a,n/a,n/a,n/a
Birzeit university,1209,n/a,501+,5.3,501+,7.9,601+,5.3,601+,2.2,601+,5.5,601+,5,n/a,n/a,n/a,n/a,n/a,n/a
Cukurova University,1210,n/a,501+,3.6,501+,1.7,601+,3.4,601+,3.5,601+,1.4,601+,5.6,n/a,n/a,n/a,n/a,n/a,n/a
Damascus University,1211,n/a,501+,5.2,501+,4.6,601+,1,601+,1.2,601+,1.7,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
Dokuz Eylul Universitesi,1212,n/a,501+,4.4,501+,4.5,601+,3.2,601+,3.5,601+,1.3,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
German University in Cairo,1213,n/a,501+,6.5,501+,6.6,601+,8.7,601+,2,601+,5.6,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
Hanoi University of Science and Technology,1214,n/a,501+,7.8,501+,6.4,601+,4.1,601+,5.2,601+,1.5,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
Helwan University,1215,n/a,501+,5.8,501+,7.2,601+,5.1,601+,1.5,601+,1,601+,2.2,n/a,n/a,n/a,n/a,n/a,n/a
Hongik University,1216,n/a,501+,4.2,501+,5,601+,9.7,601+,3.6,536,8.6,601+,10,n/a,n/a,n/a,n/a,n/a,n/a
"ITESO, Universidad Jesuita de Guadalajara",1217,n/a,501+,5.6,501+,8.1,601+,n/a,601+,1.1,601+,1.5,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
Indiana State University,1218,n/a,501+,6,501+,6.5,601+,7.6,601+,3.8,601+,1.2,601+,3.6,n/a,n/a,n/a,n/a,n/a,n/a
Kindai University (Kinki University),1219,n/a,501+,3.9,501+,5,601+,11.6,601+,5,601+,4.2,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
Lucian Blaga University of Sibiu,1220,n/a,501+,3.8,501+,2.3,601+,7.3,601+,1.7,601+,1.1,601+,2.5,n/a,n/a,n/a,n/a,n/a,n/a
MIREA - Russian Technological University,1221,n/a,501+,2.7,501+,3.3,601+,12.4,601+,1.5,601+,1.1,601+,4,n/a,n/a,n/a,n/a,n/a,n/a
Mansoura University,1222,n/a,501+,10.8,501+,4.9,601+,4.1,601+,2.3,601+,1.2,601+,3,n/a,n/a,n/a,n/a,n/a,n/a
Marmara University,1223,n/a,501+,4.1,501+,3.6,601+,7.9,601+,2.4,601+,1.4,601+,4.3,n/a,n/a,n/a,n/a,n/a,n/a
Moscow City University,1224,n/a,501+,2.6,501+,1.7,601+,7.5,601+,1,601+,1.2,601+,4,n/a,n/a,n/a,n/a,n/a,n/a
Moscow Pedagogical State University,1225,n/a,501+,5.1,501+,2.5,601+,9,601+,1.5,601+,1.1,472,25.1,n/a,n/a,n/a,n/a,n/a,n/a
National Research University Moscow Power Engineering Institute (MPEI),1226,n/a,501+,3.7,501+,3.3,601+,11,601+,1.9,601+,2.2,402,33,n/a,n/a,n/a,n/a,n/a,n/a
National Taipei University,1227,n/a,501+,7.1,501+,3.9,601+,9.1,601+,4,601+,1.2,601+,4.4,n/a,n/a,n/a,n/a,n/a,n/a
Pontifícia Universidade Católica do Paraná,1228,n/a,501+,3.6,501+,3.5,601+,4.2,601+,4,601+,1.1,601+,1.8,n/a,n/a,n/a,n/a,n/a,n/a
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,1229,n/a,501+,4.3,501+,3.4,601+,12.7,601+,1.2,601+,1.1,601+,6.3,n/a,n/a,n/a,n/a,n/a,n/a
SRM Institute of Science and Technology,1230,n/a,501+,4.1,501+,7.3,601+,12,601+,2.8,601+,1.1,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
Sakarya University,1231,n/a,501+,2.6,501+,2.5,601+,2.4,601+,3.2,601+,1.1,601+,11.6,n/a,n/a,n/a,n/a,n/a,n/a
Shanghai University of Finance and Economics,1232,n/a,501+,5,501+,4,601+,11.8,601+,2.8,601+,2.3,601+,4,n/a,n/a,n/a,n/a,n/a,n/a
Shibaura Institute of Technology,1233,n/a,501+,3.5,501+,2.9,601+,2.4,601+,7.2,601+,4.4,601+,14.7,n/a,n/a,n/a,n/a,n/a,n/a
Soochow University (Taiwan),1234,n/a,501+,4.7,501+,5.6,601+,5.6,601+,2,601+,1.7,601+,4.7,n/a,n/a,n/a,n/a,n/a,n/a
Southwest University,1235,n/a,501+,3.7,501+,1.6,601+,15.1,601+,5.7,601+,1.1,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
Stefan cel Mare University of Suceava,1236,n/a,501+,3.6,501+,1.8,601+,7.5,601+,3.9,601+,1.2,369,37.9,n/a,n/a,n/a,n/a,n/a,n/a
Sudan University of Science and Technology,1237,n/a,501+,3.5,501+,3.2,601+,5,601+,1.2,601+,1,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
Suranaree University of Technology,1238,n/a,501+,5.7,501+,3.5,601+,3.1,601+,7.6,601+,1.9,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
Tamkang University,1239,n/a,501+,5.2,501+,5.2,601+,3.4,601+,5.5,601+,2.5,601+,11,n/a,n/a,n/a,n/a,n/a,n/a
Tanta University,1240,n/a,501+,4.7,501+,2.1,601+,4.8,601+,2.1,601+,1,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
Technical University of Cluj-Napoca,1241,n/a,501+,5.1,501+,3.9,601+,8.7,601+,3.2,601+,1,601+,2.7,n/a,n/a,n/a,n/a,n/a,n/a
"The ""Gheorghe Asachi"" Technical University of Iasi",1242,n/a,501+,6,501+,4.3,601+,2.6,601+,7.3,n/a,n/a,601+,6,n/a,n/a,n/a,n/a,n/a,n/a
The Hashemite University,1243,n/a,501+,5.5,501+,8.3,601+,4.5,601+,3,601+,2.9,601+,7.4,n/a,n/a,n/a,n/a,n/a,n/a
"The University of Notre Dame, Australia",1244,n/a,501+,4.1,501+,6.8,601+,2.9,601+,7,601+,1.4,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Toraighyrov University,1245,n/a,501+,3.8,501+,3.3,601+,17.4,601+,1.2,601+,1.4,601+,3.3,n/a,n/a,n/a,n/a,n/a,n/a
Transilvania University of Brasov,1246,n/a,501+,4.2,501+,2.6,601+,7.1,601+,2.9,601+,1.3,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
Tunghai University,1247,n/a,501+,5.3,501+,6,601+,5.9,601+,3.9,601+,4.3,599,16,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autonoma de Yucatan,1248,n/a,501+,5.3,501+,2.1,601+,5.9,601+,2.5,601+,1.2,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autónoma de Baja California,1249,n/a,501+,8.2,501+,5.1,601+,4.6,601+,1.6,601+,1.3,601+,2.9,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autónoma de Chile,1250,n/a,501+,4.9,501+,2.8,601+,8.1,601+,2.4,601+,2.3,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autónoma de Querétaro (UAQ),1251,n/a,501+,4.8,501+,4.3,601+,8.8,601+,2.6,601+,2.1,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autónoma de San Luis de Potosí,1252,n/a,501+,6.7,501+,2.3,601+,6.5,601+,2.7,601+,1.1,601+,1.5,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autónoma del Estado de Morelos (UAEM),1253,n/a,501+,4.1,501+,2.4,601+,9.8,601+,1.8,601+,1.3,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Bernardo O'Higgins,1254,n/a,501+,2.8,501+,1.3,601+,10.4,601+,2.1,601+,2.4,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
"Universidad Católica Boliviana ""San Pablo""",1255,n/a,501+,4.4,501+,6.5,601+,3.5,601+,1.1,601+,1.3,601+,3.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Católica de Colombia,1256,n/a,501+,4.3,501+,8,601+,5.9,601+,1.3,601+,1.8,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Católica de Santiago de Guayaquil,1257,n/a,501+,3.2,501+,7,601+,2.5,601+,1.2,601+,1.6,601+,1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Católica del Norte,1258,n/a,501+,5.2,501+,4.6,601+,6.2,601+,7,601+,5.7,601+,2.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Mayor de San Andrés (UMSA),1259,n/a,501+,5.9,501+,4,601+,2.4,601+,1.3,601+,1.3,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional Autónoma de Honduras (UNAH),1260,n/a,501+,4.3,501+,6.5,601+,3.7,601+,1,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de Quilmes,1261,n/a,501+,6.8,501+,2.7,601+,3.6,601+,1.8,601+,1.4,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de Tucumà¡n,1262,n/a,501+,7.6,501+,3,601+,3.2,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional del Litoral,1263,n/a,501+,11,501+,6.6,601+,2.2,601+,2.9,601+,1.1,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional del Sur,1264,n/a,501+,5.9,501+,3.1,601+,9.6,601+,2.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad San Ignacio de Loyola,1265,n/a,501+,5.3,501+,13.9,601+,1.9,601+,1.1,601+,1.5,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Tecnológica de Bolívar,1266,n/a,501+,3.5,501+,5.7,601+,3.4,601+,2,601+,2.6,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Tecnológica de Pereira,1267,n/a,501+,4.3,501+,8.7,601+,4.2,601+,1.8,601+,1.1,601+,1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Guanajuato,1268,n/a,501+,7.8,501+,3.5,601+,9.4,601+,3.3,601+,2.4,601+,1.8,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de La Salle,1269,n/a,501+,5.8,501+,7.6,601+,5.9,601+,1.2,601+,1.5,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de La Serena,1270,n/a,501+,3.4,501+,3.3,601+,1.9,601+,8.3,601+,3.2,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Medellín,1271,n/a,501+,6.6,501+,10.3,601+,5.5,601+,1.8,601+,1.5,601+,2.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Panamá - UP,1272,n/a,501+,6.2,488,18.2,601+,4.9,601+,1.1,601+,1.3,601+,3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Sonora,1273,n/a,501+,4.1,501+,2.2,601+,5.5,601+,1.8,601+,1.5,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de las Fuerzas Armadas ESPE (Ex - Escuela Politécnica del Ejército),1274,n/a,501+,4.4,501+,8.7,601+,11.1,601+,1.8,601+,1.8,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad del Bío-Bío,1275,n/a,501+,7.6,501+,5.7,601+,3.7,601+,3,601+,3.3,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad del Salvador,1276,n/a,501+,4.1,501+,13.6,601+,13.5,601+,1.1,n/a,n/a,601+,7.8,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Estadual de Londrina,1277,n/a,501+,3.1,501+,4.3,601+,17.1,601+,4.2,601+,1.2,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal da Paraíba,1278,n/a,501+,3.6,501+,3.2,601+,14.5,601+,3.2,601+,1.3,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de Goiás,1279,n/a,501+,3.4,501+,1.6,601+,8.4,601+,4.2,601+,1.5,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de Santa Maria,1280,n/a,501+,4.5,501+,1.7,601+,13.1,601+,5.4,601+,1.3,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
Universitas Andalas,1281,n/a,501+,5.4,501+,2.7,601+,5.4,601+,1.3,601+,1,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
Universitas Muhammadiyah Surakarta,1282,n/a,501+,4.2,501+,1.7,601+,6.6,601+,1.1,601+,1.1,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
Universitas Sebelas Maret,1283,n/a,501+,7.4,501+,5.6,601+,11.2,601+,1.4,601+,3.4,601+,1.5,n/a,n/a,n/a,n/a,n/a,n/a
Universitas Sumatera Utara,1284,n/a,501+,5,501+,3.2,601+,15.7,601+,1.3,601+,1.2,601+,2.3,n/a,n/a,n/a,n/a,n/a,n/a
University POLITEHNICA of Bucharest,1285,n/a,501+,6.4,501+,5.6,601+,4.8,601+,7,601+,1.1,601+,3.2,n/a,n/a,n/a,n/a,n/a,n/a
"Politehnica University Timisoara, UPT",1286,n/a,501+,3.3,501+,2.9,601+,10.6,601+,3.9,601+,1,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Babylon,1287,n/a,501+,3.6,501+,6.4,601+,17.6,601+,1.8,601+,1,601+,1,n/a,n/a,n/a,n/a,n/a,n/a
University of Basrah,1288,n/a,501+,4.1,501+,6.3,601+,12.6,601+,1.4,601+,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Khartoum,1289,n/a,501+,5.9,501+,7.6,601+,12,601+,2.5,n/a,n/a,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
University of Kragujevac,1290,n/a,501+,3.7,501+,3.9,601+,16.8,601+,3.3,601+,1,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Sarajevo,1291,n/a,501+,4.6,501+,3.8,601+,4.3,601+,2.1,n/a,n/a,601+,3.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Split,1292,n/a,501+,5.1,501+,2.3,601+,3,601+,3.9,601+,1.7,601+,2.6,n/a,n/a,n/a,n/a,n/a,n/a
Università degli studi di Bergamo,1293,n/a,501+,4.7,501+,2.8,601+,3.9,601+,5.2,598,5.9,601+,7.8,n/a,n/a,n/a,n/a,n/a,n/a
Université Mohammed V de Rabat,1294,n/a,501+,3,501+,2.9,601+,4.2,601+,2.9,n/a,n/a,601+,2.4,n/a,n/a,n/a,n/a,n/a,n/a
Université de Caen Normandie,1295,n/a,501+,7.8,501+,2.7,601+,6.9,601+,3.4,601+,3.3,601+,8.2,n/a,n/a,n/a,n/a,n/a,n/a
Université de Tunis,1296,n/a,501+,5,501+,1.4,601+,19.1,601+,1.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Université de Tunis El Manar,1297,n/a,501+,5.5,501+,1.6,601+,14.5,601+,3.5,601+,1.2,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
Yarmouk University,1298,n/a,501+,9.3,501+,10.2,601+,1.9,601+,2.2,601+,1.2,601+,11,n/a,n/a,n/a,n/a,n/a,n/a
Yildiz Technical University,1299,n/a,501+,5.6,501+,10.5,601+,6.1,601+,5.4,601+,1.1,601+,8.9,n/a,n/a,n/a,n/a,n/a,n/a
Zagazig University,1300,n/a,501+,4.7,501+,2.8,601+,3.4,601+,2.2,601+,1,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
